control_seq,control_monotonic_ns,control_dt_s,recorder_dt_s,mode,tracker_enable,config_revision,roll_pwm,pitch_pwm,yaw_pwm,gas_pwm,cache_imu_pitch,cache_imu_yaw,cache_frame_pitch,cache_frame_yaw,cache_gimbal_update_time,cache_gimbal_update_seq,cache_hfov,cache_vfov,cache_max_aov_h,cache_max_hfov,cache_min_aov_h,cache_min_aov_v,cache_max_zoom,cache_fov_state,cache_x_angle_offset,cache_y_angle_offset,cache_air_speed,cache_uav_alt,cache_uav_roll,cache_uav_pitch,cache_uav_yaw,cache_uav_roll_speed,cache_uav_pitch_speed,cache_uav_yaw_speed,cache_attitude_update_time,cache_attitude_source_time_s,cache_attitude_source_time_raw_ms,cache_attitude_source_time_valid,cache_air_speed_update_time,cache_vfr_update_time,cache_vfr_update_seq,cache_uav_lat,cache_uav_lon,cache_target_angle_yaw,cache_target_angle_pitch,cache_target_los_yaw,cache_target_los_pitch,cache_target_body_los_yaw,cache_target_body_los_pitch,cache_target_los_north,cache_target_los_east,cache_target_los_down,cache_target_los_update_time,cache_target_los_update_seq,cache_target_los_fusion_time,cache_target_los_fusion_age_s,cache_target_los_fusion_valid,cache_target_los_image_time,cache_target_los_image_age_s,cache_target_los_propagation_time,cache_target_los_propagation_dt_s,cache_target_los_applied_latency_s,cache_tracker_latency_estimate_s,cache_tracker_latency_effective_s,cache_tracker_latency_confidence,cache_tracker_latency_candidate_s,cache_tracker_latency_fit_score,cache_tracker_latency_excitation,cache_tracker_latency_samples,cache_tracker_latency_calibration_active,cache_tracker_latency_locked,cache_tracker_latency_locked_s,cache_tracker_latency_locked_confidence,cache_tracker_latency_lock_source,cache_tracker_source_latency_s,cache_tracker_source_latency_confidence,cache_tracker_source_latency_samples,cache_tracker_source_time_kind,cache_tracker_source_time_valid,cache_target_los_motion_yaw_rate_dps,cache_target_los_motion_pitch_rate_dps,cache_target_los_motion_confidence,cache_target_los_motion_rmse_deg,cache_target_los_motion_span_s,cache_target_offset_update_time,cache_target_offset_update_seq,cache_fov_update_time,cache_fov_update_seq,cache_position_update_time,cache_position_update_seq,cache_vision_relative_distance_m,cache_vision_relative_distance_update_time,cache_vision_relative_distance_update_seq,cache_ground_distance_target,cache_target_range_m,cache_target_range_valid,cache_target_range_source,cache_target_range_update_time,cache_target_range_update_seq,cache_range_update_time,cache_range_update_seq,cache_target_altitude_m,cache_target_altitude_valid,cache_target_altitude_source,cache_target_altitude_datum,timebase_valid,timebase_scale_vehicle_per_local,timebase_raw_scale_vehicle_per_local,timebase_confidence,timebase_sample_count,timebase_window_span_local_s,timebase_window_span_vehicle_s,timebase_regression_rms_s,timebase_last_source_time_s,timebase_last_local_time_s,timebase_reset_count,timebase_update_count,control_vehicle_dt_s,target_reference_validation_available,target_reference_distance_m,target_reference_bearing_deg,target_reference_truth_heading_deg,target_reference_truth_relative_yaw_deg,target_reference_tracked_los_heading_deg,target_reference_bearing_mismatch_deg,target_reference_bearing_consistent,target_reference_elevation_deg,target_reference_tracked_los_elevation_deg,target_reference_elevation_mismatch_deg,target_reference_elevation_consistent,target_reference_truth_seq,target_reference_truth_age_ms,rx_attitude_seq,rx_attitude_age_ms,rx_vfr_seq,rx_vfr_age_ms,rx_gimbal_seq,rx_gimbal_age_ms,rx_target_offset_seq,rx_target_offset_age_ms,rx_fov_seq,rx_fov_age_ms,rx_position_seq,rx_position_age_ms,rx_range_seq,rx_range_age_ms,roll_step_wall_dt_s,roll_step_vehicle_dt_s,roll_timebase_scale_vehicle_per_local,roll_timebase_valid,roll_camera_sample_vehicle_dt_s,roll_target_sample_vehicle_dt_s,roll_camera_sample_age_vehicle_s,roll_los_rate_raw_deg_s,roll_los_rate_filtered_deg_s,roll_los_direct_rate_deg_s,roll_los_trend_rate_deg_s,roll_los_trend_confidence,roll_los_trend_rmse_deg,roll_los_trend_span_s,roll_los_trend_points,roll_los_fusion_trend_weight,roll_los_fused_rate_deg_s,roll_los_fusion_direct_accel_dps2,roll_los_trend_dynamic_scale,roll_los_trend_direction_scale,roll_control_los_before_deadband_deg_s,roll_control_los_after_deadband_deg_s,roll_control_los_after_power_deg_s,roll_dynamic_los_deadband_dps,roll_los_rate_noise_floor_dps,roll_measurement_resolution_quality,roll_measurement_rate_quality,roll_measurement_quality,roll_measurement_validity,roll_measurement_validity_raw,roll_measurement_validity_disagreement_q,roll_measurement_validity_innovation_q,roll_measurement_validity_noise_q,roll_measurement_validity_authority,roll_horizontal_pn_scale,roll_horizontal_pn_quiet_threshold_dps,roll_los_horizontal_projection,roll_camera_yaw_deg,roll_camera_yaw_rate_deg_s,roll_camera_pitch_rate_deg_s,roll_target_offset_yaw_deg,roll_target_yaw_rate_deg_s,roll_target_pitch_rate_deg_s,roll_target_yaw_rate_confidence,roll_target_pitch_rate_confidence,roll_target_reacquire_innovation_yaw_deg,roll_target_reacquire_innovation_pitch_deg,roll_target_reacquire_innovation_limit_yaw_deg,roll_target_reacquire_innovation_limit_pitch_deg,roll_body_roll_rate_filtered_deg_s,roll_body_pitch_rate_filtered_deg_s,roll_body_yaw_rate_filtered_deg_s,roll_camera_aligned_body_roll_rate_deg_s,roll_camera_aligned_body_pitch_rate_deg_s,roll_camera_aligned_body_yaw_rate_deg_s,roll_camera_aligned_body_rate_weight,roll_airspeed_used_mps,roll_speed_factor,roll_effective_speed_mps,roll_lateral_accel_cmd_mps2,roll_angle_error_raw_deg,roll_angle_error_filtered_deg,roll_wind_bias_deg,roll_wind_bias_learning,roll_wind_bias_steady_time_s,roll_wind_bias_error_rate_deg_s,roll_wind_bias_observer_los_rate_deg_s,roll_wind_bias_observer_raw_confidence,roll_wind_bias_observer_confidence,roll_wind_bias_drive_deg_s,roll_wind_bias_angle_residual_deg,roll_wind_bias_inhibit_mask,roll_wind_bias_gate_angle,roll_wind_bias_gate_los_rate,roll_wind_bias_gate_error_rate,roll_wind_bias_gate_roll_rate,roll_wind_bias_gate_yaw_rate,roll_wind_bias_gate_projection,roll_wind_bias_gate_airspeed,roll_wind_bias_gate_recovery,roll_wind_bias_gate_delay,roll_wind_bias_age_s,roll_wind_bias_warm_started,roll_crab_reference_deg,roll_crab_reference_learning,roll_crab_reference_confidence,roll_crab_reference_drive_deg_s,roll_crab_reference_observed_yaw_deg,roll_crab_reference_age_s,roll_crab_reference_preserved,roll_crab_reference_phase,roll_crab_reference_seed_applied,roll_crab_reference_seed_source,roll_crab_reference_bootstrap_authority,roll_crab_reference_bootstrap_drive_deg_s,roll_crab_reference_bootstrap_near_weight,roll_crab_reference_bootstrap_effective_gain,roll_crab_reference_bootstrap_effective_rate_limit_deg_s,roll_crab_reference_lock_confidence,roll_crab_reference_lock_blend,roll_crab_reference_locked,roll_crab_reference_latched,roll_crab_reference_latch_candidate_time_s,roll_crab_reference_latch_count,roll_crab_reference_latch_release_count,roll_crab_reference_limit_antiwindup_scale,roll_crab_reference_latch_source,roll_crab_reference_los_divergence_dps2,roll_crab_reference_reacquire_continuity_deg,roll_reacquire_pn_scale,roll_component_los_deg,roll_component_angle_deg,roll_component_integral_deg,roll_component_derivative_deg,roll_component_target_offset_deg,roll_component_gimbal_limit_deg,roll_component_gimbal_stall_deg,roll_component_damping_deg,roll_roll_sum_before_output_deg,roll_gimbal_limit_active,roll_gimbal_stall_active,roll_gimbal_no_motion_time_s,roll_recovery_active,roll_output_input_raw_deg,roll_output_after_bias_deg,roll_output_after_direction_gain_deg,roll_output_after_min_active_deg,roll_output_min_active_forced,roll_output_before_roll_limit_deg,roll_output_after_roll_limit_deg,roll_output_roll_limit_active,roll_output_after_lpf_deg,roll_capture_zoom_ratio,roll_capture_tracking_margin,roll_capture_preserve_slew_scale,roll_collision_course_confidence,roll_lateral_collision_phase,roll_lateral_collision_latched,roll_lateral_latch_candidate_s,roll_lateral_latch_unlock_s,roll_lateral_latch_count,roll_lateral_latch_release_count,roll_collision_angle_scale,roll_collision_target_scale,roll_target_reacquire_blend_scale,roll_target_reacquire_count,roll_target_reacquire_reason,roll_reacquire_fsm_state,roll_reacquire_fsm_good_samples,roll_reacquire_suppressed_count,roll_crab_reference_stability_rate_deg_s,roll_crab_reference_stability_spread_deg,roll_crab_reference_stability_ready,roll_crab_reference_sign_stable,roll_output_slew_rate_configured_deg_s,roll_output_slew_rate_effective_deg_s,roll_output_after_slew_deg,roll_output_slew_limited,roll_output_command_rate_dps,roll_output_command_accel_dps2,roll_output_command_accel_limit_dps2,roll_output_command_jerk_limit_dps3,roll_output_command_shaper_tracking_active,roll_output_command_rate_cap_hit,roll_output_command_accel_cap_hit,roll_output_command_jerk_cap_hit,roll_output_command_position_cap_hit,roll_output_angle_limited,roll_roll_command_raw_deg,roll_roll_command_deg,roll_output_pwm_before_clip,roll_output_pwm_limited,roll_output_pwm,roll_los_valid,roll_los_invalid_reason,pitch_step_wall_dt_s,pitch_step_vehicle_dt_s,pitch_gimbal_sample_vehicle_dt_s,pitch_timebase_scale_vehicle_per_local,pitch_timebase_valid,pitch_los_measurement_raw_deg,pitch_los_measurement_source,pitch_los_prediction_deg,pitch_los_residual_deg,pitch_los_rate_residual_deg,pitch_los_rate_accel_limited,pitch_los_pitch_deg,pitch_los_rate_dps,pitch_los_rate_quality,pitch_los_rate_confidence,pitch_los_rate_source,pitch_los_3d_rate_raw_dps,pitch_los_3d_rate_filtered_dps,pitch_los_3d_rate_filter_tau_s,pitch_camera_yaw_rate_dps,pitch_camera_pitch_rate_dps,pitch_los_trend_rate_dps,pitch_los_trend_confidence,pitch_los_trend_rmse_deg,pitch_los_trend_span_s,pitch_los_trend_points,pitch_los_fusion_trend_weight,pitch_los_fused_measured_rate_dps,pitch_los_kinematic_rate_dps,pitch_los_innovation_bias_dps,pitch_los_innovation_delta_dps,pitch_los_innovation_quality,pitch_los_trend_dynamic_scale,pitch_los_trend_direction_scale,pitch_target_yaw_rate_robust_dps,pitch_target_pitch_rate_robust_dps,pitch_target_yaw_rate_confidence,pitch_target_pitch_rate_confidence,pitch_los_pn_confidence_scale,pitch_guidance_los_rate_dps,pitch_los_last_trusted_rate_dps,pitch_los_last_trusted_rate_age_s,pitch_los_trusted_fallback_rate_dps,pitch_los_trusted_fallback_source,pitch_guidance_minus_trend_dps,pitch_altitude_raw_m,pitch_altitude_sample_dt_s,pitch_altitude_rate_mps,pitch_altitude_trend_confidence,pitch_altitude_trend_ready,pitch_altitude_trend_span_s,pitch_altitude_trend_points,pitch_altitude_trend_age_vehicle_s,pitch_range_raw_m,pitch_range_sample_new,pitch_range_sample_dt_s,pitch_range_seq,pitch_range_seq_gap,pitch_range_age_vehicle_s,pitch_range_prediction_m,pitch_range_residual_m,pitch_range_gate_m,pitch_range_accepted,pitch_range_reject_reason,pitch_range_m,pitch_range_rate_mps,pitch_range_confidence,pitch_range_accepted_samples,pitch_range_trusted,pitch_range_guidance_source,pitch_range_active_m,pitch_range_active_rate_mps,pitch_range_trend_m,pitch_range_trend_rate_mps,pitch_range_trend_confidence,pitch_range_trend_ready,pitch_range_trend_span_s,pitch_range_trend_variation_m,pitch_range_trend_points,pitch_range_trend_hard_reject,pitch_range_trend_hard_rejects,pitch_range_trend_fit_r2,pitch_range_trend_fit_rmse_m,pitch_range_trend_slope_stability,pitch_range_quantized_m,pitch_range_quantized_rate_mps,pitch_range_quantized_confidence,pitch_range_quantized_ready,pitch_range_quantized_span_s,pitch_range_quantized_transition_count,pitch_range_quantized_median_step_m,pitch_range_quantized_step_mad_m,pitch_range_quantized_plateau_confidence,pitch_range_quantized_fit_rmse_m,pitch_range_contract_valid,pitch_range_input_source,pitch_range_input_kind,pitch_geometry_range_m,pitch_geometry_range_valid,pitch_geometry_vertical_sep_m,pitch_geometry_los_elevation_deg,pitch_geometry_trend_m,pitch_geometry_trend_rate_mps,pitch_geometry_trend_confidence,pitch_geometry_trend_ready,pitch_geometry_trend_span_s,pitch_geometry_trend_points,pitch_geometry_trend_variation_m,pitch_geometry_trend_fit_rmse_m,pitch_geometry_trend_rate_stability,pitch_range_closing_speed_raw_mps,pitch_airspeed_horizontal_mps,pitch_ground_horizontal_speed_mps,pitch_range_speed_blend_weight,pitch_range_speed_consistency,pitch_bearing_closing_speed_mps,pitch_bearing_closing_range_m,pitch_bearing_closing_target_alt_m,pitch_bearing_closing_confidence,pitch_bearing_closing_ready,pitch_bearing_closing_fit_rmse_m,pitch_bearing_closing_condition_proxy,pitch_bearing_closing_observability_quality,pitch_bearing_closing_speed_sigma_mps,pitch_bearing_closing_fast_speed_mps,pitch_bearing_closing_fast_confidence,pitch_bearing_closing_fast_fit_rmse_m,pitch_bearing_closing_fast_condition_proxy,pitch_bearing_closing_fast_speed_sigma_mps,pitch_bearing_closing_span_s,pitch_bearing_closing_points,pitch_bearing_closing_alt_excitation_m,pitch_bearing_closing_los_excitation_deg,pitch_bearing_closing_altitude_alignment_age_s,pitch_bearing_closing_authority,pitch_collision_closing_speed_mps,pitch_collision_closing_confidence,pitch_collision_closing_ready,pitch_collision_closing_los_rate_dps,pitch_collision_closing_authority,pitch_collision_closing_mode,pitch_collision_closing_range_used_m,pitch_closing_source_consistency,pitch_closing_consensus_count,pitch_parallel_speed_bias_mps,pitch_parallel_speed_bias_confidence,pitch_parallel_speed_bias_age_s,pitch_parallel_speed_bias_source,pitch_parallel_speed_bias_measurement_mps,pitch_parallel_speed_bias_measurement_confidence,pitch_parallel_speed_bias_drive_mps2,pitch_parallel_speed_bias_authority,pitch_parallel_speed_bias_innovation_mps,pitch_parallel_speed_bias_evidence,pitch_parallel_speed_bias_state_cap,pitch_parallel_speed_bias_stable,pitch_parallel_speed_bias_stability_span_s,pitch_parallel_speed_bias_stability_sign_ratio,pitch_parallel_speed_bias_stability_std_mps,pitch_parallel_speed_bias_stability_spread_mps,pitch_parallel_speed_bias_stability_slope_mps2,pitch_parallel_speed_bias_stability_innovation_q,pitch_parallel_speed_bias_stability_median_mps,pitch_parallel_speed_bias_stability_mad_mps,pitch_parallel_speed_bias_evidence_boost,pitch_collision_course_confidence,pitch_collision_capture_scale,pitch_collision_gamma_scale,pitch_collision_locked,pitch_collision_phase,pitch_collision_soft_lock_candidate_time_s,pitch_collision_line_quality,pitch_collision_line_evidence,pitch_collision_pn_scale,pitch_collision_lock_source,pitch_collision_lock_count,pitch_collision_unlock_count,pitch_collision_first_lock_age_s,pitch_collision_los_divergence_dps2,pitch_target_reacquire_blend_scale,pitch_target_reacquire_count,pitch_target_reacquire_reason,pitch_pitch_reacquire_fsm_state,pitch_pitch_reacquire_suppressed_count,pitch_vertical_los_noise_floor_dps,pitch_longitudinal_state_initialized,pitch_longitudinal_range_m,pitch_longitudinal_bias_mps,pitch_longitudinal_target_alt_m,pitch_longitudinal_range_sigma_m,pitch_longitudinal_bias_sigma_mps,pitch_longitudinal_target_alt_sigma_m,pitch_longitudinal_state_source,pitch_ground_speed_confidence,pitch_ground_speed_source,pitch_closing_speed_mps,pitch_closing_gain,pitch_closing_source,pitch_time_to_go_s,pitch_gamma_ground_deg,pitch_gamma_geometry_fallback_deg,pitch_gamma_source,pitch_gamma_confidence,pitch_gamma_error_deg,pitch_nav_gain,pitch_component_pn_raw_rate_dps,pitch_component_pn_phase_scale,pitch_component_pn_rate_dps,pitch_component_capture_rate_dps,pitch_component_gamma_rate_dps,pitch_pitch_rate_before_limit_dps,pitch_dynamic_guidance_rate_limit_dps,pitch_reacquire_pn_scale,pitch_pitch_rate_cmd_dps,pitch_rate_limit_active,pitch_delta_requested_deg,pitch_delta_after_slew_deg,pitch_slew_limit_active,pitch_command_rate_shaped_dps,pitch_command_accel_dps2,pitch_command_accel_limit_dps2,pitch_command_jerk_limit_dps3,pitch_command_shaper_tracking_active,pitch_command_rate_cap_hit,pitch_command_accel_cap_hit,pitch_command_jerk_cap_hit,pitch_command_position_cap_hit,pitch_candidate_before_tracking_deg,pitch_candidate_after_tracking_deg,pitch_tracking_limit_active,pitch_candidate_before_angle_limit_deg,pitch_angle_limit_active,pitch_output_angle_deg,pitch_output_pwm,gas_controller_version,gas_target_airspeed_mps,gas_raw_airspeed_mps,gas_airspeed_filtered_mps,gas_airspeed_error_mps,gas_positive_airspeed_error_mps,gas_assist_activation,gas_learned_trim_pwm,gas_integral_pwm,gas_unsaturated_pwm,gas_output_pwm,gas_rate_limited,gas_saturated,gas_hard_cutoff_active,gas_overspeed_latched,gas_overspeed_cutoff_count,gas_hard_overspeed_cutoff_kph,gas_hard_overspeed_cutoff_mps,gas_min_pwm,gas_dt_s,estimator_truth_validation_available,estimator_truth_distance_m,estimator_truth_roll_los_rate_dps,estimator_truth_pitch_los_rate_dps,estimator_truth_horizontal_closing_mps,estimator_truth_gamma_deg,estimator_roll_direct_error_dps,estimator_roll_fused_error_dps,estimator_pitch_kinematic_error_dps,estimator_pitch_fused_error_dps,estimator_closing_speed_error_mps,estimator_gamma_error_deg,truth_ref_seq,truth_ref_age_ms,recorder_queue_depth,recorder_dropped_total,session_time_s
224,43020259535400,0.04382220000115922,0.0442789,4,True,2,1336,0,0,0,21.364322662353516,-4.755369663238525,-21.364322662353516,-4.755369663238525,43020.2496619,2568,7.293355464935303,4.106302738189697,90.0,90.0,1.40625,0.7910428047180176,64.0,0,-0.007597245275974274,0.09885543628975196,29.14280128479004,186.17999267578125,-11.430702359062566,10.024279324045024,-176.36150859657718,0.025211524218320847,0.0010079467901960015,-0.013401953503489494,43020.2158863,112.97,112970,True,43020.1448866,43020.1448866,508,46.9539887,39.349148299999996,0.2469734713681646,-21.741494833967167,183.39151793205465,-11.717215509922143,-4.772383928019208,-21.237476543728384,-0.9774469281944794,-0.05792583698458602,0.2030815106621267,43020.2557824,400,43020.2158863,0.039896100002806634,True,43020.2158863,0.039896100002806634,43020.2158863,0.0,0.004497999065649681,0.02526664370980728,0.007437473917088054,0.6306665462367946,0.025,1.92370172418901,0.3697770977993874,150,True,False,0.0,0.0,calibrating,0.0,0.0,0,none,False,-1.3681452092054502,-0.8690288429447931,0.9999999999999991,0.02263727958692601,0.5393573000037577,43020.2557824,400,43020.2492858,2568,43020.1449505,508,673.941039042512,43020.1445924,1038,673.941039042512,nan,False,none,0.0,0,0.0,0,nan,False,none,unknown,True,0.9225341175366968,0.9174930080763282,0.6899527082462178,55,2.951490300001751,2.700000000000003,0.008987494013666168,112.97,43020.2158863,0,1017,0.04042747460658605,True,579.1034870171023,175.37351535167,176.6645903,1.2910749483299924,176.41761682863182,-1.0441014769618278,True,-12.836115088703341,-11.717215509922143,1.118899578781198,True,15818,7.8466,1018,43.6779,508,114.6636,2568,9.8479,400,2.8441,2568,10.2064,508,114.5971,1038,114.9366,0.04382220000115922,0.04042747460658605,0.9225341175366968,True,0.038690988637954525,0.04092665781943978,0.0,-1.0502019296898277,-1.0855251671274169,-1.014524763232438,-1.5298979757591034,1.0,0.024148096955916562,0.6699906232672852,19,0.06922588444688287,-1.0502019296898277,1.885879217578336,0.8653235555860358,1.0,-1.0855251671274169,-0.9393070290131991,-1.3123209399554767,0.14621813811421774,0.2658511602076686,0.8863358926755985,0.9947170581618364,0.8816534317055166,0.9999974833804807,1.0,1.0,1.0,1.0,0.9999976847100422,1.0,0.3588990662803526,0.9791618354629579,-4.764786682743222,0.3390137463735266,-0.8486586479929014,-0.007597245275974274,-0.10512002702595745,0.009677469030759115,0.999999999999997,0.9999999999999947,0.00031702470008099226,-0.0010148422361219843,1.3717949965074465,1.3686902540244834,1.5377566277322001,0.12184594248143504,-0.8139621538584583,1.5756284292027165,0.1528738898670653,-0.8497187636593552,1.0,29.14280128479004,0.8011796553649129,32.047186214596515,-2.0185523821659195,-33.148673114651785,-33.074830959416204,28.385706206137293,True,0.0,1.1079366702472597,-1.0855251671274169,0.5021884607279565,0.60623911604309,0.6720218306990674,-33.148673114651785,0,1.0,0.0012650964877726997,0.7663920373406358,1.0,1.0,1.0,1.0,1.0,1.0,8.270945207575068,False,28.385706206137293,True,0.60623911604309,0.6720218306990674,-4.7629669085145,8.270945207575068,False,BOOTSTRAP,True,cold_start,0.9981005421276726,1.149931776053399,0.0012650964877726997,1.3989879228097817,3.9964577298342365,0.4163856744065516,0.20471432497680414,False,False,0.0,0,0,0.6414619393583649,none,0.23369161025467383,nan,1.0,-11.631007495561139,-10.999972317185287,0.0,0.0,0.0,0.0,0.0,-0.046132698831966,-22.67711251157839,False,False,0.1447657996683262,False,-22.67711251157839,-22.67711251157839,-11.338556255789195,-11.338556255789195,False,-11.338556255789195,-11.338556255789195,False,-11.477904208642464,0.08103728294372559,0.9518518518518518,0.24883987477065816,0.05171733263392136,ACQUIRE,False,0.0,0.0,0,0,0.9482826673660787,0.9482826673660787,1.0,0,none,NORMAL,0,0,0.8616007117850838,0.6619644943163223,False,True,140.0,34.83758246789214,-11.470708480868693,True,-1.4186686555172414,8.062220525791652,193.54212482162302,1612.8510401801918,True,False,False,False,False,False,-11.338556255789195,-11.470708480868693,1336,False,1336,True,OK,0.04382220000115922,0.04042747460658605,0.04092665781943978,1.0,False,-11.717215509922143,target_los_pitch_3d,-11.721702366181626,0.004486856259489969,0.004486856259489969,False,-11.71981788655264,-0.7839791248257999,1.0,0.9999998967817154,kinematic_plus_weak_trend,-0.7758326399975746,-0.7331952114520826,0.14844032223998632,0.3390137463735266,-0.8486586479929014,-1.021475954767714,1.0,0.03990855681635796,0.6699906232672861,19,0.17616130994263235,-0.7839791248257999,-0.7331952114520826,0.0,0.0,1.0,0.9786739441257353,1.0,-0.1911273218653776,0.01759539823774392,0.999999999999997,0.9999999999999947,1.0,0.0,-0.7839791248257999,0.0,-0.7839791248257999,fresh_trusted,0.237496829941914,186.17999267578125,0.0,2.929539745296595,1.0,True,0.6271046421517479,7,0.10610267843622728,nan,False,0.0,0,0,nan,0.0,0.0,0.0,False,no_qualified_target_range,,,0.0,0,False,none,,,,0.0,0.0,False,0.0,0.0,0,False,0,0.0,nan,1.0,,0.0,0.0,False,0.0,0,0.0,0.0,0.0,nan,False,none,none,nan,False,nan,nan,,0.0,0.0,False,0.0,0,0.0,nan,1.0,0.0,28.99518345528249,28.99518345528249,0.0,0.0,0.0,,,0.0,False,0.06478915482359689,200.2323005566146,0.0,0.5106061020857804,-15.50824287895493,1.0,0.03934233975725347,1.8921436775758034,0.11340414889049899,2.7805667000066023,71,7.159755140545769,2.1349270001743506,0.11089580000407295,0.0,nan,0.0,False,-0.7839791248257999,0.0,none,nan,0.0,0,0.0,0.0,nan,state_space:uninitialized,nan,0.0,0.0,0.0,nan,0.0,0.0,False,0.0,0.0,nan,nan,nan,0.0,nan,nan,1.0,0.0,1.0,1.0,False,ACQUIRE,0.0,0.0,0.0,1.0,none,0,0,nan,0.0,1.0,0,none,NORMAL,0,0.0,False,nan,0.0,nan,nan,nan,nan,uninitialized,0.0,airspeed_baseline,0.0,1.0,airspeed_baseline,,5.769323362440991,,altitude_airspeed_baseline,0.25,0.0,3.05,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False,False,10.077995346772589,10.077995346772589,False,10.077995346772589,False,10.0,0,3,0.0,0.0,,0.0,0.0,0.0,1200.0,0.0,1200.0,1200.0,False,False,False,False,0,140.0,38.88888888888889,1200,0.02,True,579.1034870171023,-1.311305770758445,-0.890640373841278,28.808389600372443,5.234369819,0.2967810075260071,0.2611038410686173,0.15744516238919548,0.10666124901547813,0.18679385491004652,0.5349535434409907,15818,7.8466,0,0,-4.9947969
